Order_ID,Customer_ID,Restaurant_ID,Order_DateTime,Order_Date,Order_Month,Order_Hour,Day_Type,Cuisine,Meal_Type,Restaurant_Type,City,Payment_Mode,Order_Status,Base_Amount,Discount,Delivery_Fee,Tip_Amount,Total_Amount,Estimated_Delivery_Time,Actual_Delivery_Time,Delivery_Delay,Distance_km,Vehicle_Type,Customer_Rating,Delivery_Partner_Rating,Mood,Hunger_Level,Company,Rainy_Weather,Time_Taken_to_Order_min,Is_Repeat_Customer,Age,Gender,Age_Bucket,Is_Premium
ORD_003629,CUST_00938,REST_0128,2026-02-19 08:18:42,2026-02-19,2026-02,8,Weekday,Continental,Dinner,Quick Service,Delhi,UPI,Refunded,928.84,92.88,46.05,0,882.01,25,,,3.9,Bicycle,,,Neutral,Medium,Friends,False,8,True,48,Female,45-54,False
ORD_003630,CUST_00668,REST_0078,2025-01-30 16:51:09,2025-01-30,2025-01,16,Weekday,Italian,Breakfast,Casual Dining,Delhi,UPI,Delivered,153.36,15.34,41.88,10,189.9,37,49.0,12.0,5.1,Scooter,1.7,2.5,Happy,High,Colleagues,False,2,True,58,Male,55+,False
ORD_003631,CUST_00335,REST_0131,2026-01-29 20:45:52,2026-01-29,2026-01,20,Weekday,South Indian,Snacks,Casual Dining,Ahmedabad,Cash on Delivery,Delivered,1356.0,0.0,51.37,0,1407.37,41,36.0,-5.0,5.0,Bike,3.1,,Celebratory,High,Alone,False,14,True,21,Other,18-24,False
ORD_003632,CUST_00582,REST_0118,2026-04-09 20:29:07,2026-04-09,2026-04,20,Weekday,Indian,Dinner,Casual Dining,Chennai,Credit Card,Delivered,516.87,51.69,57.16,30,552.34,40,45.0,5.0,8.3,Scooter,2.8,2.8,Happy,Low,Friends,False,2,True,29,Male,25-34,False
ORD_003633,CUST_01096,REST_0146,2025-05-23 23:20:47,2025-05-23,2025-05,23,Weekday,South Indian,Dinner,Fine Dining,Pune,UPI,Delivered,1042.41,0.0,18.71,20,1081.12,39,38.0,-1.0,9.6,Car,1.2,3.8,Happy,Medium,Alone,True,3,True,18,Male,18-24,False
ORD_003634,CUST_00688,REST_0039,2025-05-18 16:50:54,2025-05-18,2025-05,16,Weekend,Japanese,Dinner,Casual Dining,Hyderabad,UPI,Delivered,2278.17,341.73,40.46,10,1986.9,50,46.0,-4.0,9.9,Scooter,4.5,4.7,Happy,High,Friends,False,10,True,51,Male,45-54,False
ORD_003635,CUST_00664,REST_0015,2025-02-10 12:04:57,2025-02-10,2025-02,12,Weekday,Chinese,Lunch,Cafe,Chennai,Debit Card,Delivered,1767.16,88.36,56.4,30,1765.2,40,55.0,15.0,9.4,Scooter,3.3,4.3,Tired,Low,Colleagues,False,9,True,63,Male,55+,False
ORD_003636,CUST_00974,REST_0129,2026-03-08 08:31:22,2026-03-08,2026-03,8,Weekend,Mexican,Late Night,Quick Service,Ahmedabad,UPI,Delivered,1535.81,76.79,47.83,10,1516.85,31,26.0,-5.0,9.8,Bike,4.1,2.7,Celebratory,Medium,Alone,False,4,True,25,Male,25-34,False
ORD_003637,CUST_00587,REST_0061,2025-12-02 12:09:40,2025-12-02,2025-12,12,Weekday,South Indian,Snacks,Fine Dining,Chennai,Wallet,Delivered,1811.97,90.6,50.8,10,1782.17,40,40.0,0.0,4.5,Bike,1.4,,Happy,Very High,Alone,False,11,True,25,Male,25-34,True
ORD_003638,CUST_00556,REST_0004,2025-01-28 14:39:10,2025-01-28,2025-01,14,Weekday,South Indian,Dinner,Cloud Kitchen,Kolkata,Debit Card,Delivered,954.71,143.21,34.0,0,845.5,43,42.0,-1.0,8.3,Bike,4.0,3.0,Happy,Medium,Partner,True,16,True,32,Female,25-34,False
ORD_003639,CUST_00455,REST_0048,2025-11-08 21:54:25,2025-11-08,2025-11,21,Weekend,Italian,Dinner,Quick Service,Delhi,Wallet,Delivered,1158.73,231.75,42.22,20,989.2,55,60.0,5.0,5.7,Car,4.4,,Neutral,High,Family,False,14,True,26,Female,25-34,False
ORD_003640,CUST_00186,REST_0084,2025-02-23 23:07:35,2025-02-23,2025-02,23,Weekend,Chinese,Dinner,Quick Service,Mumbai,UPI,Refunded,1051.64,0.0,38.35,0,1089.99,57,,,7.2,Bike,,,Neutral,Medium,Friends,False,9,True,43,Male,35-44,False
ORD_003641,CUST_00290,REST_0088,2026-05-17 08:48:08,2026-05-17,2026-05,8,Weekend,Chinese,Late Night,Quick Service,Delhi,UPI,Delivered,282.95,28.3,46.34,0,300.99,52,50.0,-2.0,4.9,Scooter,,4.0,Neutral,High,Alone,False,13,True,31,Female,25-34,False
ORD_003642,CUST_01164,REST_0118,2026-01-26 11:57:39,2026-01-26,2026-01,11,Weekday,Indian,Dinner,Casual Dining,Chennai,UPI,Delivered,1661.05,249.16,33.21,50,1495.1,38,41.0,3.0,6.8,Bike,1.6,,Happy,Medium,Alone,False,7,True,49,Female,45-54,False
ORD_003643,CUST_01072,REST_0031,2026-05-13 07:43:28,2026-05-13,2026-05,7,Weekday,South Indian,Lunch,Cafe,Bangalore,UPI,Delivered,995.24,0.0,37.45,50,1082.69,51,51.0,0.0,8.7,Scooter,3.2,3.5,Stressed,Medium,Alone,False,3,True,59,Female,55+,False
ORD_003644,CUST_00790,REST_0101,2025-01-27 19:13:59,2025-01-27,2025-01,19,Weekday,Japanese,Dinner,Quick Service,Chennai,Cash on Delivery,Cancelled,961.22,0.0,46.1,50,1057.32,40,,,4.1,Car,,,Celebratory,High,Family,False,2,True,51,Male,45-54,False
ORD_003645,CUST_01020,REST_0106,2025-07-03 07:47:51,2025-07-03,2025-07,7,Weekday,Italian,Lunch,Cloud Kitchen,Bangalore,Wallet,Delivered,271.31,0.0,31.29,0,302.6,34,36.0,2.0,10.0,Car,,4.4,Stressed,Low,Alone,True,8,True,22,Male,18-24,False
ORD_003646,CUST_00966,REST_0071,2025-10-05 13:49:18,2025-10-05,2025-10,13,Weekend,Indian,Snacks,Quick Service,Hyderabad,Debit Card,Delivered,604.68,30.23,40.2,10,624.65,39,48.0,9.0,6.6,Scooter,2.0,,Neutral,Medium,Friends,False,19,True,54,Female,45-54,False
ORD_003647,CUST_01068,REST_0146,2025-08-23 17:36:00,2025-08-23,2025-08,17,Weekend,South Indian,Snacks,Fine Dining,Pune,Debit Card,Delivered,1010.62,0.0,59.91,20,1090.53,36,43.0,7.0,11.5,Bike,2.7,3.9,Happy,Medium,Family,False,4,True,48,Male,45-54,False
ORD_003648,CUST_00004,REST_0094,2025-09-16 23:59:23,2025-09-16,2025-09,23,Weekday,Italian,Dinner,Casual Dining,Mumbai,UPI,Cancelled,2133.08,106.65,49.41,50,2125.84,50,,,3.1,Bike,,,Stressed,Medium,Colleagues,True,14,True,38,Female,35-44,False
ORD_003649,CUST_00413,REST_0078,2025-03-27 11:23:43,2025-03-27,2025-03,11,Weekday,Italian,Breakfast,Casual Dining,Delhi,Wallet,Delivered,1092.42,218.48,47.84,10,931.78,39,40.0,1.0,8.5,Bike,1.8,,Happy,High,Family,False,13,True,42,Female,35-44,False
ORD_003650,CUST_01063,REST_0130,2025-04-06 20:07:16,2025-04-06,2025-04,20,Weekend,Continental,Snacks,Casual Dining,Bangalore,Cash on Delivery,Delivered,645.2,96.78,35.05,10,593.47,44,52.0,8.0,7.7,Bike,4.7,4.2,Neutral,Medium,Colleagues,False,12,True,62,Male,55+,False
ORD_003651,CUST_00181,REST_0121,2025-08-07 11:04:08,2025-08-07,2025-08,11,Weekday,Italian,Dinner,Cloud Kitchen,Mumbai,Wallet,Cancelled,328.96,0.0,33.88,0,362.84,16,,,11.5,Car,,,Happy,High,Friends,False,11,True,54,Male,45-54,False
ORD_003652,CUST_00790,REST_0120,2025-01-15 06:37:20,2025-01-15,2025-01,6,Weekday,South Indian,Snacks,Casual Dining,Bangalore,UPI,Delivered,1887.73,0.0,38.74,0,1926.47,28,27.0,-1.0,6.2,Car,3.6,3.5,Stressed,Very High,Alone,False,15,True,51,Male,45-54,False
ORD_003653,CUST_01108,REST_0124,2025-04-08 21:32:12,2025-04-08,2025-04,21,Weekday,Chinese,Breakfast,Casual Dining,Ahmedabad,Wallet,Delivered,213.57,21.36,54.15,30,276.36,27,41.0,14.0,4.6,Scooter,1.5,2.6,Happy,High,Friends,False,3,True,64,Male,55+,False
ORD_003654,CUST_00604,REST_0005,2025-03-03 19:06:46,2025-03-03,2025-03,19,Weekday,Chinese,Dinner,Cloud Kitchen,Mumbai,UPI,Refunded,2327.46,116.37,17.14,10,2238.23,47,,,5.0,Scooter,,,Happy,Medium,Alone,False,9,True,50,Female,45-54,False
ORD_003655,CUST_00095,REST_0142,2025-03-29 09:19:13,2025-03-29,2025-03,9,Weekend,Thai,Lunch,Quick Service,Ahmedabad,UPI,Delivered,886.51,88.65,30.07,10,837.93,27,29.0,2.0,2.5,Car,,,Tired,Medium,Partner,False,9,True,25,Male,25-34,False
ORD_003656,CUST_00384,REST_0147,2026-03-20 08:30:34,2026-03-20,2026-03,8,Weekday,South Indian,Lunch,Cafe,Chennai,Debit Card,Delivered,1462.97,73.15,47.33,10,1447.15,40,37.0,-3.0,9.9,Bike,4.6,3.5,Happy,High,Friends,False,2,True,22,Female,18-24,False
ORD_003657,CUST_00877,REST_0010,2026-05-13 12:51:35,2026-05-13,2026-05,12,Weekday,Continental,Breakfast,Cloud Kitchen,Bangalore,Credit Card,Delivered,653.08,65.31,25.95,10,623.72,45,54.0,9.0,4.1,Scooter,1.0,,Celebratory,Very High,Partner,True,14,True,35,Male,35-44,False
ORD_003658,CUST_00692,REST_0103,2026-06-22 12:20:27,2026-06-22,2026-06,12,Weekday,South Indian,Dinner,Quick Service,Mumbai,Wallet,Delivered,2223.19,0.0,58.81,10,2292.0,25,21.0,-4.0,10.6,Bike,1.3,3.0,Happy,Very High,Friends,False,3,True,35,Male,35-44,False
ORD_003659,CUST_01140,REST_0136,2026-02-21 20:41:35,2026-02-21,2026-02,20,Weekend,Italian,Snacks,Cloud Kitchen,Kolkata,UPI,Delivered,1448.36,72.42,40.45,0,1416.39,25,21.0,-4.0,7.6,Bike,4.9,3.8,Stressed,High,Alone,False,8,True,24,Male,18-24,False
ORD_003660,CUST_00751,REST_0030,2025-09-08 09:59:51,2025-09-08,2025-09,9,Weekday,South Indian,Snacks,Casual Dining,Hyderabad,Debit Card,Delivered,1331.82,66.59,27.49,0,1292.72,28,31.0,3.0,1.7,Bike,2.2,,Neutral,Low,Partner,True,8,True,33,Male,25-34,True
ORD_003661,CUST_00296,REST_0116,2025-01-13 17:25:02,2025-01-13,2025-01,17,Weekday,Chinese,Breakfast,Casual Dining,Delhi,Cash on Delivery,Delivered,1875.28,281.29,53.32,0,1647.31,35,32.0,-3.0,2.7,Bike,1.9,,Neutral,Low,Alone,False,18,True,46,Female,45-54,True
ORD_003662,CUST_00467,REST_0123,2026-03-19 20:55:21,2026-03-19,2026-03,20,Weekday,Chinese,Dinner,Cafe,Pune,UPI,Delivered,395.05,19.75,40.7,30,446.0,46,60.0,14.0,6.7,Scooter,,2.6,Happy,Low,Partner,False,6,True,28,Male,25-34,True
ORD_003663,CUST_00532,REST_0109,2025-06-22 23:18:47,2025-06-22,2025-06,23,Weekend,Continental,Dinner,Fine Dining,Kolkata,Wallet,Refunded,1822.12,364.42,52.17,0,1509.87,26,,,11.8,Bike,,,Happy,Medium,Colleagues,False,5,True,28,Male,25-34,False
ORD_003664,CUST_00630,REST_0008,2025-10-24 22:50:09,2025-10-24,2025-10,22,Weekday,Thai,Dinner,Fine Dining,Pune,Cash on Delivery,Delivered,1598.57,159.86,16.59,0,1455.3,47,51.0,4.0,8.9,Bike,2.0,,Happy,Medium,Alone,False,12,True,56,Male,55+,False
ORD_003665,CUST_00666,REST_0116,2025-03-19 10:16:20,2025-03-19,2025-03,10,Weekday,Chinese,Breakfast,Casual Dining,Delhi,Cash on Delivery,Refunded,1067.78,0.0,19.35,10,1097.13,38,,,6.8,Bike,,,Neutral,High,Colleagues,False,2,True,28,Female,25-34,False
ORD_003666,CUST_00917,REST_0095,2025-04-08 13:55:25,2025-04-08,2025-04,13,Weekday,Chinese,Breakfast,Cloud Kitchen,Pune,UPI,Delivered,743.63,37.18,48.18,0,754.63,39,38.0,-1.0,1.7,Car,2.8,2.7,Celebratory,Medium,Partner,False,6,True,59,Female,55+,True
ORD_003667,CUST_01151,REST_0149,2025-05-12 06:08:54,2025-05-12,2025-05,6,Weekday,Mexican,Dinner,Quick Service,Mumbai,Wallet,Delivered,2411.48,120.57,58.04,0,2348.95,35,35.0,0.0,4.9,Bike,,3.5,Celebratory,Medium,Partner,False,9,True,59,Male,55+,False
ORD_003668,CUST_00935,REST_0066,2025-05-14 12:11:42,2025-05-14,2025-05,12,Weekday,Continental,Snacks,Quick Service,Hyderabad,Credit Card,Delivered,1090.79,54.54,49.59,0,1085.84,30,23.0,-7.0,9.9,Bike,2.6,,Happy,Medium,Partner,False,2,True,44,Female,35-44,False
ORD_003669,CUST_00197,REST_0057,2025-04-08 19:42:47,2025-04-08,2025-04,19,Weekday,Italian,Lunch,Quick Service,Bangalore,UPI,Cancelled,1944.14,194.41,23.0,30,1802.73,19,,,3.7,Scooter,,,Stressed,High,Family,True,4,True,39,Female,35-44,False
ORD_003670,CUST_00423,REST_0148,2025-04-27 12:48:13,2025-04-27,2025-04,12,Weekend,Chinese,Lunch,Cloud Kitchen,Chennai,Credit Card,Delivered,2085.93,312.89,20.6,30,1823.64,31,40.0,9.0,4.9,Scooter,3.1,5.0,Tired,High,Family,False,5,True,31,Female,25-34,False
ORD_003671,CUST_00048,REST_0018,2025-07-17 13:14:41,2025-07-17,2025-07,13,Weekday,South Indian,Late Night,Casual Dining,Kolkata,Cash on Delivery,Cancelled,2348.57,352.29,35.82,0,2032.1,36,,,2.2,Car,,,Neutral,High,Family,False,13,True,63,Female,55+,True
ORD_003672,CUST_01130,REST_0111,2025-07-05 17:33:24,2025-07-05,2025-07,17,Weekend,Chinese,Lunch,Cafe,Hyderabad,UPI,Refunded,311.27,0.0,17.72,0,328.99,32,,,11.4,Scooter,,,Happy,Very High,Colleagues,False,8,True,37,Female,35-44,False
ORD_003673,CUST_00222,REST_0083,2025-06-12 05:15:46,2025-06-12,2025-06,5,Weekday,Chinese,Dinner,Fine Dining,Bangalore,Credit Card,Delivered,2376.9,237.69,44.07,0,2183.28,53,55.0,2.0,4.6,Bike,1.7,4.3,Celebratory,High,Partner,True,11,True,57,Male,55+,False
ORD_003674,CUST_00349,REST_0031,2025-12-08 12:08:13,2025-12-08,2025-12,12,Weekday,South Indian,Lunch,Cafe,Bangalore,Credit Card,Delivered,195.09,0.0,42.48,0,237.57,48,45.0,-3.0,7.9,Car,1.1,2.5,Stressed,High,Alone,False,11,True,52,Male,45-54,False
ORD_003675,CUST_01139,REST_0138,2026-03-30 20:27:50,2026-03-30,2026-03,20,Weekday,Chinese,Snacks,Cloud Kitchen,Pune,Wallet,Delivered,1831.44,274.72,15.9,0,1572.62,48,45.0,-3.0,6.5,Scooter,4.8,4.4,Stressed,High,Family,False,15,True,23,Male,18-24,False
ORD_003676,CUST_00449,REST_0017,2025-07-17 17:17:11,2025-07-17,2025-07,17,Weekday,South Indian,Late Night,Quick Service,Bangalore,Debit Card,Delivered,969.08,48.45,47.89,0,968.52,23,38.0,15.0,7.0,Bike,2.3,3.1,Happy,Medium,Family,False,9,True,25,Female,25-34,False
ORD_003677,CUST_00328,REST_0052,2026-03-24 15:48:29,2026-03-24,2026-03,15,Weekday,Thai,Lunch,Cloud Kitchen,Bangalore,Credit Card,Delivered,2163.27,216.33,54.49,0,2001.43,47,59.0,12.0,7.0,Bike,4.7,3.5,Celebratory,High,Colleagues,False,10,True,20,Female,18-24,False
ORD_003678,CUST_00239,REST_0146,2026-01-05 11:11:39,2026-01-05,2026-01,11,Weekday,South Indian,Dinner,Fine Dining,Pune,Debit Card,Delivered,790.53,158.11,42.61,10,685.03,42,41.0,-1.0,10.1,Car,4.3,2.9,Stressed,Medium,Family,False,4,True,52,Male,45-54,False
ORD_003679,CUST_00051,REST_0143,2025-12-09 05:44:11,2025-12-09,2025-12,5,Weekday,Continental,Snacks,Quick Service,Ahmedabad,UPI,Refunded,1270.04,0.0,52.41,30,1352.45,30,,,9.6,Car,,,Happy,Medium,Partner,False,14,True,44,Male,35-44,False
ORD_003680,CUST_00162,REST_0071,2026-01-15 07:52:21,2026-01-15,2026-01,7,Weekday,Indian,Dinner,Quick Service,Hyderabad,UPI,Delivered,223.38,22.34,34.41,30,265.45,33,33.0,0.0,3.7,Bike,2.7,3.1,Stressed,Low,Family,False,7,True,39,Male,35-44,False
ORD_003681,CUST_00372,REST_0011,2026-01-14 11:50:15,2026-01-14,2026-01,11,Weekday,Japanese,Snacks,Quick Service,Mumbai,Cash on Delivery,Delivered,251.86,0.0,41.37,30,323.23,25,36.0,11.0,4.1,Bike,2.2,2.7,Celebratory,Medium,Alone,False,5,True,52,Male,45-54,False
ORD_003682,CUST_00564,REST_0146,2025-09-30 12:30:50,2025-09-30,2025-09,12,Weekday,South Indian,Dinner,Fine Dining,Pune,UPI,Cancelled,1998.61,99.93,39.21,0,1937.89,38,,,5.3,Scooter,,,Tired,High,Partner,True,9,True,58,Female,55+,False
ORD_003683,CUST_00612,REST_0147,2025-09-13 16:25:54,2025-09-13,2025-09,16,Weekend,South Indian,Lunch,Cafe,Chennai,Cash on Delivery,Cancelled,1657.1,248.56,15.15,10,1433.69,38,,,6.0,Bike,,,Tired,Medium,Partner,False,7,True,18,Female,18-24,False
ORD_003684,CUST_00066,REST_0133,2025-10-23 08:56:28,2025-10-23,2025-10,8,Weekday,Indian,Lunch,Cafe,Bangalore,UPI,Delivered,572.84,85.93,45.55,10,542.46,35,39.0,4.0,4.0,Scooter,2.2,3.5,Happy,Very High,Alone,False,9,True,47,Female,45-54,False
ORD_003685,CUST_00451,REST_0045,2025-12-13 06:13:35,2025-12-13,2025-12,6,Weekend,Italian,Lunch,Quick Service,Chennai,Cash on Delivery,Refunded,1837.45,183.74,29.9,10,1693.61,61,,,8.9,Bike,,,Stressed,Very High,Family,True,6,True,62,Female,55+,False
ORD_003686,CUST_00275,REST_0113,2025-12-14 08:47:15,2025-12-14,2025-12,8,Weekend,South Indian,Breakfast,Quick Service,Chennai,UPI,Cancelled,2464.45,616.11,56.9,0,1905.24,47,,,4.8,Scooter,,,Happy,High,Alone,False,11,True,23,Male,18-24,False
ORD_003687,CUST_00819,REST_0019,2025-07-27 08:56:58,2025-07-27,2025-07,8,Weekend,Continental,Breakfast,Quick Service,Mumbai,Cash on Delivery,Delivered,1404.35,140.44,59.53,20,1343.44,59,66.0,7.0,5.3,Scooter,2.7,,Stressed,Medium,Partner,False,5,True,21,Male,18-24,False
ORD_003688,CUST_00542,REST_0088,2025-12-13 08:30:05,2025-12-13,2025-12,8,Weekend,Chinese,Lunch,Quick Service,Delhi,Debit Card,Refunded,479.08,47.91,42.36,10,483.53,45,,,4.9,Bike,,,Neutral,Very High,Alone,False,16,True,60,Male,55+,False
ORD_003689,CUST_00947,REST_0099,2026-03-05 16:12:47,2026-03-05,2026-03,16,Weekday,Mexican,Breakfast,Cafe,Hyderabad,Credit Card,Refunded,1212.9,0.0,29.76,50,1292.66,30,,,4.6,Scooter,,,Tired,Low,Family,False,12,True,28,Male,25-34,False
ORD_003690,CUST_00422,REST_0129,2025-10-05 13:13:42,2025-10-05,2025-10,13,Weekend,Mexican,Lunch,Quick Service,Ahmedabad,UPI,Delivered,221.95,33.29,31.05,0,219.71,40,45.0,5.0,2.4,Bike,1.5,3.0,Happy,High,Family,False,15,True,64,Male,55+,False
ORD_003691,CUST_00944,REST_0012,2025-09-10 21:42:36,2025-09-10,2025-09,21,Weekday,Thai,Dinner,Fine Dining,Mumbai,UPI,Delivered,1524.46,228.67,23.47,20,1339.26,20,25.0,5.0,10.2,Bike,3.2,4.8,Neutral,High,Family,False,19,True,60,Male,55+,True
ORD_003692,CUST_00194,REST_0039,2025-05-31 15:18:36,2025-05-31,2025-05,15,Weekend,Japanese,Dinner,Casual Dining,Hyderabad,UPI,Delivered,1163.5,58.18,47.51,20,1172.83,61,71.0,10.0,10.4,Bicycle,1.6,4.8,Neutral,Medium,Colleagues,True,19,True,36,Female,35-44,False
ORD_003693,CUST_00949,REST_0011,2025-03-21 19:26:06,2025-03-21,2025-03,19,Weekday,Japanese,Dinner,Quick Service,Mumbai,Wallet,Delivered,1158.2,231.64,39.11,30,995.67,35,34.0,-1.0,11.3,Bike,1.8,3.2,Neutral,High,Friends,False,5,True,46,Male,45-54,False
ORD_003694,CUST_00555,REST_0060,2026-02-08 09:57:50,2026-02-08,2026-02,9,Weekend,Indian,Dinner,Quick Service,Kolkata,UPI,Delivered,1741.24,174.12,53.04,20,1640.16,24,38.0,14.0,11.2,Bike,3.2,,Stressed,High,Alone,False,2,True,24,Female,18-24,False
ORD_003695,CUST_00604,REST_0122,2026-05-25 12:51:13,2026-05-25,2026-05,12,Weekday,Continental,Lunch,Cafe,Bangalore,Cash on Delivery,Delivered,1506.99,0.0,49.03,10,1566.02,38,34.0,-4.0,8.2,Car,2.9,4.1,Happy,High,Colleagues,False,7,True,50,Female,45-54,False
ORD_003696,CUST_00075,REST_0088,2025-01-05 08:06:17,2025-01-05,2025-01,8,Weekend,Chinese,Lunch,Quick Service,Delhi,Cash on Delivery,Delivered,816.99,40.85,40.56,10,826.7,53,60.0,7.0,11.4,Scooter,3.2,4.5,Stressed,Very High,Family,True,2,True,52,Other,45-54,False
ORD_003697,CUST_00912,REST_0127,2025-05-24 23:24:46,2025-05-24,2025-05,23,Weekend,Thai,Late Night,Fine Dining,Delhi,Debit Card,Cancelled,997.64,49.88,41.85,50,1039.61,32,,,2.9,Car,,,Happy,Very High,Colleagues,False,20,True,39,Female,35-44,False
ORD_003698,CUST_01023,REST_0099,2025-08-01 19:07:08,2025-08-01,2025-08,19,Weekday,Mexican,Dinner,Cafe,Hyderabad,Debit Card,Delivered,1804.12,180.41,41.36,0,1665.07,26,27.0,1.0,8.9,Bike,1.0,,Stressed,Medium,Alone,True,11,True,55,Male,55+,True
ORD_003699,CUST_00025,REST_0005,2026-03-29 13:25:11,2026-03-29,2026-03,13,Weekend,Chinese,Lunch,Cloud Kitchen,Mumbai,Wallet,Delivered,2421.91,0.0,24.33,0,2446.24,42,54.0,12.0,9.9,Bicycle,5.0,,Happy,Very High,Partner,False,20,True,30,Female,25-34,False
ORD_003700,CUST_00292,REST_0004,2025-06-18 21:24:53,2025-06-18,2025-06,21,Weekday,South Indian,Snacks,Cloud Kitchen,Kolkata,Cash on Delivery,Delivered,1691.09,0.0,54.46,0,1745.55,46,49.0,3.0,7.9,Bike,2.8,3.1,Tired,Medium,Colleagues,True,8,True,54,Male,45-54,False
ORD_003701,CUST_00924,REST_0089,2025-04-22 14:29:08,2025-04-22,2025-04,14,Weekday,Thai,Lunch,Quick Service,Delhi,Cash on Delivery,Delivered,647.12,97.07,36.84,20,606.89,24,16.0,-8.0,8.5,Bicycle,2.3,4.8,Happy,High,Friends,False,10,True,51,Female,45-54,False
ORD_003702,CUST_00240,REST_0089,2026-06-02 22:54:42,2026-06-02,2026-06,22,Weekday,Thai,Lunch,Quick Service,Delhi,Wallet,Delivered,563.13,0.0,25.57,10,598.7,17,30.0,13.0,4.0,Bike,,4.2,Tired,High,Alone,False,14,True,44,Female,35-44,True
ORD_003703,CUST_00197,REST_0031,2025-10-27 11:36:29,2025-10-27,2025-10,11,Weekday,South Indian,Late Night,Cafe,Bangalore,UPI,Refunded,1324.57,198.69,43.0,0,1168.88,41,,,10.1,Bike,,,Happy,Medium,Family,True,15,True,39,Female,35-44,False
ORD_003704,CUST_00894,REST_0012,2026-04-08 19:43:01,2026-04-08,2026-04,19,Weekday,Thai,Late Night,Fine Dining,Mumbai,UPI,Refunded,1637.4,81.87,53.38,0,1608.91,33,,,9.3,Scooter,,,Happy,Medium,Friends,False,19,True,20,Male,18-24,False
ORD_003705,CUST_00114,REST_0086,2025-08-18 09:13:21,2025-08-18,2025-08,9,Weekday,South Indian,Dinner,Quick Service,Kolkata,UPI,Cancelled,221.86,11.09,47.7,20,278.47,49,,,8.1,Car,,,Happy,High,Alone,False,5,True,33,Female,25-34,False
ORD_003706,CUST_00347,REST_0066,2025-02-03 17:06:24,2025-02-03,2025-02,17,Weekday,Continental,Lunch,Quick Service,Hyderabad,Credit Card,Delivered,1606.86,160.69,33.58,30,1509.75,28,25.0,-3.0,9.3,Bike,4.6,3.3,Neutral,High,Family,False,2,True,40,Male,35-44,False
ORD_003707,CUST_00075,REST_0085,2025-04-27 13:25:49,2025-04-27,2025-04,13,Weekend,Mexican,Snacks,Fine Dining,Kolkata,Debit Card,Delivered,917.95,183.59,29.67,20,784.03,24,34.0,10.0,9.4,Scooter,1.5,4.3,Tired,Low,Alone,False,3,True,52,Other,45-54,False
ORD_003708,CUST_00289,REST_0032,2025-03-25 20:12:14,2025-03-25,2025-03,20,Weekday,Japanese,Breakfast,Cafe,Delhi,Credit Card,Delivered,1137.46,0.0,31.92,10,1179.38,26,26.0,0.0,11.6,Bike,2.1,3.7,Tired,Medium,Alone,False,15,True,49,Male,45-54,False
ORD_003709,CUST_01149,REST_0143,2026-05-09 05:42:51,2026-05-09,2026-05,5,Weekend,Continental,Dinner,Quick Service,Ahmedabad,Cash on Delivery,Delivered,693.63,34.68,27.11,0,686.06,24,37.0,13.0,7.0,Bike,4.6,3.5,Happy,Medium,Friends,False,11,True,20,Female,18-24,True
ORD_003710,CUST_00644,REST_0081,2025-02-16 13:52:36,2025-02-16,2025-02,13,Weekend,Japanese,Dinner,Casual Dining,Bangalore,Cash on Delivery,Refunded,1077.6,107.76,26.31,20,1016.15,46,,,9.8,Bike,,,Happy,High,Family,False,4,True,45,Male,45-54,False
ORD_003711,CUST_00956,REST_0115,2025-03-05 19:04:55,2025-03-05,2025-03,19,Weekday,Thai,Snacks,Casual Dining,Kolkata,Debit Card,Delivered,2348.16,234.82,20.12,10,2143.46,61,68.0,7.0,9.3,Scooter,4.2,,Happy,High,Family,False,10,True,33,Male,25-34,False
ORD_003712,CUST_00986,REST_0146,2025-04-04 12:06:25,2025-04-04,2025-04,12,Weekday,South Indian,Dinner,Fine Dining,Pune,Wallet,Refunded,521.6,0.0,51.67,10,583.27,27,,,5.4,Bike,,,Happy,Very High,Alone,True,11,True,40,Female,35-44,False
ORD_003713,CUST_00477,REST_0025,2025-03-27 19:49:01,2025-03-27,2025-03,19,Weekday,Mexican,Late Night,Fine Dining,Bangalore,Credit Card,Delivered,720.66,36.03,27.89,0,712.52,38,39.0,1.0,6.1,Bike,2.3,2.9,Stressed,Medium,Family,True,3,True,25,Male,25-34,False
ORD_003714,CUST_00095,REST_0040,2025-06-04 21:33:35,2025-06-04,2025-06,21,Weekday,South Indian,Late Night,Quick Service,Hyderabad,Cash on Delivery,Delivered,1014.59,202.92,53.99,10,875.66,62,67.0,5.0,6.1,Bike,3.7,3.8,Happy,Medium,Partner,False,19,True,25,Male,25-34,False
ORD_003715,CUST_00047,REST_0047,2025-02-03 10:47:04,2025-02-03,2025-02,10,Weekday,Continental,Late Night,Casual Dining,Pune,Wallet,Refunded,1360.26,68.01,45.93,20,1358.18,22,,,8.9,Bike,,,Neutral,High,Friends,False,9,True,46,Male,45-54,True
ORD_003716,CUST_00697,REST_0114,2025-10-26 13:09:07,2025-10-26,2025-10,13,Weekend,Japanese,Late Night,Casual Dining,Kolkata,UPI,Delivered,1968.21,295.23,52.1,0,1725.08,41,41.0,0.0,11.4,Bike,4.3,2.5,Neutral,Very High,Colleagues,False,12,True,25,Female,25-34,False
